Date,AGG,DBC,DFE,DIA,DXJ,EEM,EFA,EWG,EWH,EWI,EWT,EWU,EWW,EWY,EWZ,EZU,FEZ,FXI,GDX,GLD,IAU,IBB,ITB,IVV,IWD,IWM,IYR,KBE,KRE,LQD,OIL,SDS,SH,SLV,SPY,USO,VGK,VNQ,VTI,VWO,XHB,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,USDOLLAR
2011-06-06,365981,1067327,3443,808557,38420,20309279,4444208,249458,964478,147256,1995772,478842,896920,1004442,4343687,59604,10040,3112485,2126529,3090906,809056,602011,131203,594656,196791,14922541,2295819,691893,725581,65326,66482,780485,613997,6384458,36406785,2817172,418348,208538,325099,3442065,1380858,3163523,5038022,36366314,7286319,1750091,1379305,1282320,1638692,1429709,992664,2315678,0
2011-06-07,379896,591133,200,848010,17964,24810724,7261674,413851,1645662,198497,2182111,1131648,1083348,912688,3314724,316848,8030,3605497,1875125,2859221,891748,444331,134147,474430,177711,10795802,3204094,253173,355765,104726,41943,675289,357255,5902612,35800162,2465412,419168,194858,159338,3738178,1105714,3318099,4507646,15391883,5356395,2032462,1907273,1662559,1776851,1590160,925374,1937475,0
2011-06-08,158687,646653,1577,1584200,98372,32505616,6031825,632037,1467113,96305,2222783,802246,734628,1065934,4606677,203950,2250,3283129,2649661,2307492,249988,534449,85688,503352,210550,12946362,2857200,530262,759357,100478,89424,1057906,563231,4565923,46172785,4811616,471362,160415,200280,3213928,1555029,4181341,7218394,16154637,7772553,2498588,1430065,1317906,1305945,2060465,1360797,1668006,0
2011-06-09,134039,301752,496,804646,28277,16613911,4723465,579674,981484,47299,3240878,259071,628196,831688,3471404,108482,5143,4029277,1917907,2220286,576938,512303,23540,388826,201938,11774305,3100959,432172,317475,221367,64058,627798,375101,4190397,34130585,2201943,356808,231015,142118,6723746,762661,4692279,3573209,14188929,5359643,1052281,1015409,843694,1453372,1381995,1456094,1140427,0
2011-06-10,170581,507358,700,1386698,38776,27390857,7683925,834449,1375546,129594,4480708,770885,692188,1187060,3339300,78965,9780,5717437,1945944,3987370,719110,1181252,51178,557976,390130,16625173,5382817,542318,583443,309843,48206,1252520,828169,5305828,48646625,2691601,570757,283651,208986,3842607,1291427,3778257,4932128,34564213,8024069,2804747,2312945,1098192,3572697,2302085,1629928,1726319,0
2011-06-13,143955,408074,3571,1046336,60240,16412398,9243617,702261,1503622,199245,2576346,549108,1597208,633586,7404699,78820,2220,4190113,2307570,3287811,588003,628898,90296,576258,305407,14524802,3051149,894542,230454,235814,108868,946517,579523,7297008,42209420,3449032,377587,278017,381234,2895847,803803,3471709,7664769,17670116,5973864,1894578,2085158,1112600,2284421,1930120,1684969,4448246,0
2011-06-14,187557,367692,900,1083964,16341,17791577,5460434,838307,1383952,255989,2563327,422911,647066,884979,5495718,86169,9927,3926960,1743470,2802744,312811,387441,127394,320797,249425,18506743,2573308,690908,364602,168906,47963,966490,586982,5546125,32356616,2379110,239127,222719,233302,2759763,1745903,4562835,5063983,19763700,6401172,2497225,2580154,1077619,2495702,2217862,1093248,2139005,0
2011-06-15,299931,739323,4678,1793840,17747,22102606,7771002,840713,1665316,284348,3264227,562999,1264548,1128430,6645446,505497,3427,4402566,2378526,3892509,467499,628106,143754,740049,243813,22403536,3586918,1119966,508984,283836,483246,1395893,780719,6746309,58675501,4902076,713325,288593,708473,7655601,1323370,6173758,8167645,40811444,7242904,4298847,4414235,1114863,3560811,3892273,1663257,2650907,0
2011-06-16,268772,487315,900,1873689,12032,21501810,6084980,437567,1649457,126704,3806242,258247,890860,1127730,5713337,134101,20458,4774659,2921268,3085401,1034172,491759,83263,782059,266201,19598047,3557452,576959,436337,283157,174526,1261075,805020,3796281,66773546,3021123,705974,287986,349921,5946167,1111869,6683055,6314248,27482606,7668527,1937582,2644923,2016960,2800961,1816991,2362568,1725661,0
2011-06-17,107193,709327,5100,1572624,49713,23527016,7237586,891055,2387069,295478,2823871,298849,888771,1095733,4775200,219692,59479,6644738,2504452,4777309,471880,660320,35942,595635,591113,16500378,2525320,943645,1129172,103594,236734,1371640,427393,3554960,53421634,3269115,565031,344371,1020141,7934785,1246560,5062130,7089625,21370351,8062262,5962237,3268140,1404096,3368443,2321991,1814077,1900835,0
2011-06-20,105900,717560,615,1356712,153551,14642182,4204484,887719,964570,354616,1740608,295583,654234,796236,3456395,85461,62255,2733346,1452980,2972172,590294,214915,42880,462173,438529,11691739,2513295,640942,486085,160334,155826,772366,407994,4153649,34301988,1873009,361745,335651,684852,3808699,1073614,3654271,4234104,11402515,5736501,2104136,1664494,950645,1702459,1194497,1009473,846483,0
2011-06-21,178107,520133,516,1037550,203378,17597837,4987133,974399,1899660,137686,1778081,298901,975421,1009365,3014020,62128,18937,4344916,2234239,3351966,545085,553667,74776,826740,367409,14619669,2394385,683178,445358,191876,191660,1290448,577988,3962564,40944155,2297102,636544,209200,289567,3628595,1289035,4099341,4871604,16581730,6018768,3279198,2147057,1037991,2210800,2690513,884831,1320381,0
2011-06-22,128666,383473,1696,937119,148172,15386662,5603118,588813,996492,46423,2079230,293529,1534604,725016,4274620,35405,7612,4166032,2563578,3724934,744168,261990,76261,657518,359442,11865730,1519922,696679,499641,159041,101274,1060706,482208,3811392,38969944,1796950,843503,284784,309814,4180080,1202719,2705094,4159590,18513361,3657730,1836598,1713803,845707,1957981,1464673,796490,1050799,0
2011-06-23,999228,863887,1129,1941336,40467,24109901,5884076,1564332,1408748,95217,3514600,223219,1200755,1105525,5100451,36956,4310,4335670,2923813,6957536,826352,694753,332621,968517,575128,21111337,3778479,1372069,558899,197461,315884,1745598,838158,7447835,71105811,8691799,934570,448905,364405,4969300,1394755,3729608,10597146,24990500,6748527,2055671,3574322,1645016,3847578,2822004,1131202,2130306,0
2011-06-24,182351,615226,106,1759656,31061,16228177,3950959,671327,864941,168049,2878863,244589,542221,570365,2600218,53549,2306,4292669,1710779,4744474,696802,283141,205558,1552044,552854,14661714,1652702,602825,267839,149669,229323,858452,353311,6192190,46734124,3505034,349998,309037,252520,3177828,756696,2665155,5063711,15726303,3262318,1824547,1525948,1074734,2616770,2975545,880073,1012178,0
2011-06-27,96669,703750,1432,736304,46852,21140676,4679123,495289,991545,196566,2272648,300684,637110,718366,2967870,29170,2617,4093517,1990025,3291203,1106130,411971,73921,781407,355621,10001034,1505499,822557,385177,251576,169664,844162,441011,5570598,32680965,1970093,363842,139606,237462,4392282,755578,2589427,3988001,12487443,3648388,1789896,1043016,709189,1703440,1426216,997071,1394277,0
2011-06-28,290778,514984,402,836967,275163,18666644,4961757,464368,815111,67043,1863674,350187,923670,937696,5391887,63539,900,3079749,1846982,2164785,252011,1225420,130328,1023273,351840,10059941,2896550,511741,401511,229876,101555,765289,299549,3244971,40274343,2717710,569560,218491,170852,3194231,850593,3136785,3559751,9165100,3865530,1855692,2519647,1454651,2367917,3092374,1108185,735558,0
2011-06-29,775217,664778,1415,1143020,160465,20324619,7931692,1637129,1890140,619497,3505734,423432,1075153,1128540,3757775,341375,5694,4167726,2068947,2888522,1472906,743283,428736,577871,319955,14862396,2108371,2237069,323442,356690,202370,1014338,687649,3544168,53004191,4015339,466307,376276,388491,7231628,1640740,3497460,5404004,25141993,6737317,2172667,2222933,829517,1426143,2316426,1376520,2034026,0
2011-06-30,206152,482745,0,1066731,171243,13705226,8472149,1028043,853841,207516,3081348,283740,1259544,1179564,3382715,162179,5908,2564715,1461258,3796620,768178,364204,152397,741403,213141,9287845,2038252,764575,205600,286369,107821,834960,429288,2902812,37863568,2476592,475159,283958,239856,6814065,769239,2914078,4476426,15887631,5003900,1716544,1857432,435399,1856217,1666879,1207535,1475746,0
2011-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-05,127422,370535,12275,906443,76921,19117856,5937825,418283,1206165,135234,2133808,625351,933906,875690,3421439,176016,36971,3838501,2458330,3365966,447273,599713,112602,1136994,227797,8639110,1556751,908943,212523,300523,766756,980507,305018,4397772,37800283,2189999,595038,235896,427000,3636561,684439,2216033,3833899,14657889,5305215,2074544,1567885,1074015,1232413,2371248,1022732,908055,0
2011-07-06,129731,468892,220,943561,57619,19263069,4398546,457281,1583614,87930,2698992,389263,1000305,1421064,4466505,186536,8715,4630940,1987715,3458476,683489,260060,14483,382297,203490,10052066,1142319,892684,263300,304264,349326,1007556,314062,4751221,28284288,1865295,390949,383109,609124,6020862,342857,2343931,2825484,12562830,4430694,1375971,1442938,618055,1980501,990691,846629,900168,0
2011-07-07,277342,989500,458,950326,97946,20942564,4927436,1151706,652776,159964,2131414,1166703,745016,1005490,5289253,178160,18477,5133063,2281629,2101582,981966,238370,66132,403658,237782,12526391,1761884,646173,265875,306114,522013,1144350,555892,4072289,34373652,3295083,430890,243217,203128,3823158,1012939,2639036,3376782,10445760,6286869,3701614,1591909,1604159,1569668,1494667,688079,1115857,0
2011-07-08,92125,474334,630,1230087,86738,21589548,5511303,787715,1071178,604117,2093580,553091,722236,772834,8314223,117822,8909,4252672,1543951,3692224,1431656,253105,129710,556787,297252,9873582,1250301,451486,291385,318717,95117,1799360,578727,3820642,43893555,2398461,797686,432705,207661,4820670,773893,2994233,4568795,14662031,6560740,1938943,1211255,861471,1269728,1425188,977965,805127,0
2011-07-11,100165,485721,320,1114978,41549,24978851,7344739,786750,1096781,893925,3985183,603456,1050992,869906,4536170,262718,1879,7271302,2016610,4253764,627385,1148140,127218,470437,335194,11930495,2509848,741900,762717,243805,105343,1136041,542268,5461526,43906760,2162182,1550521,297314,197473,6939112,1051501,3417954,4367401,18755568,7358869,2744259,1754656,1077927,2469423,2093814,898397,2085989,0
2011-07-12,106776,368977,1550,1732045,99808,15638444,4413132,1554766,1336239,466052,2956843,418369,1270738,985576,5066268,119919,25444,4953643,3424507,6589519,1063159,395558,125390,553244,277788,11116364,2660571,614862,289297,178379,80250,1337273,531339,5947641,46226099,2417943,1775941,361785,312864,3783674,706669,2125119,4427856,16271609,9686515,2427069,1848595,948706,1214522,1553790,830442,1051475,0
2011-07-13,102673,398047,886,1388578,148087,21172454,8092756,1121088,1597554,216896,2531468,543105,1045919,1047838,4111908,195799,8524,4653094,4447852,6196145,2641809,597941,95748,486984,260564,21831125,2526881,688295,264528,173846,102807,1113022,401341,10693502,45341611,2684790,1283977,343523,325333,4576579,905776,2150315,4152821,17357320,5250161,1367960,1390818,726996,1424165,1310113,1092255,2328133,0
2011-07-14,502142,395178,100,1339048,20115,17754554,7168710,539227,1075640,442771,3288341,290755,1492539,1181581,4590752,81715,1197,4915649,3562156,4040451,2496452,537062,58993,533752,294974,21312564,2585801,1415495,676522,142807,104735,1404434,410291,10705424,45959101,3102725,1087895,278278,387931,5336217,1204166,2745051,4563942,31588328,6295164,2652093,1862259,1394614,2024362,1469472,1235535,1345787,0
2011-07-15,87212,400711,1217,2523967,23438,13208295,6053714,592222,421723,189158,2921623,549578,1187055,602909,3397376,132094,11150,2089477,1849743,3631850,1261852,234621,32274,453266,203041,18368461,1714196,690403,431546,123644,89036,1030697,360322,5600346,47432371,2451296,1359999,320862,602051,4694413,873715,3121918,6084231,21233254,5559596,3102365,2401359,1267280,2456652,3509390,1594288,2104807,0
2011-07-18,137771,319463,442,1447206,40520,17656686,6906180,527959,791155,101514,1891833,2234951,847295,865368,3182589,86332,3034,3586903,2752703,4416968,1387097,1167331,114463,409928,278477,14955800,1594505,748249,577623,190594,60073,929092,511993,8973416,44982924,1854342,1827995,238156,393848,4926478,1201834,3149657,4494317,17541334,5809608,1879930,1381045,1078713,1617181,1425508,820808,1585678,0
2011-07-19,146346,225275,563,1333791,23653,14684114,6019283,747490,1138740,114821,2300812,442802,943423,801656,2895805,460868,11325,3310708,2591029,5254654,1167318,1414640,187345,430891,129731,13848599,1730171,1963240,286031,199347,108054,857216,390589,9021396,37213390,1873409,1146604,254846,247159,3294543,1588425,2827499,3551965,19675094,4475141,2726831,1675090,1567830,1618029,1952870,1276062,1591116,0
2011-07-20,90788,253625,717,659677,16933,10812876,3974203,482544,734218,125332,2806778,752301,1194980,588925,3212762,123795,9374,3268450,1674964,3194831,2578982,145058,44090,443838,115642,7516418,1189980,924486,331833,226704,68032,893723,980365,7186000,23708080,1770212,721181,301548,244789,2959392,1153767,1696775,1945034,22721752,2436005,1516726,907271,674963,1434362,1216614,604443,863103,0
2011-07-21,178818,283575,1534,1365031,25365,18102716,7780052,909920,866159,493461,2707320,426500,1446491,527865,6564754,236874,11861,4822405,2081125,4397280,1295310,468162,49185,718315,155638,14157958,1461315,830599,465529,169631,93767,1541691,549041,9578621,45988109,2051246,1042600,206322,445335,2804284,1148653,2653672,3324184,32691585,5627471,2933248,1514607,1400141,3282571,1592927,578171,1036545,0
2011-07-22,66740,261420,2589,1290370,71572,12158310,2888494,377107,814675,121729,1510237,347366,655271,416591,3472795,122954,5376,2404577,1413863,2820760,676221,137333,35439,306111,137402,8129323,2207293,727778,390664,281927,53237,799252,298987,5883009,22949044,1056231,524219,185858,167898,4013492,831279,1787191,2454889,11795395,5311970,1376474,1592633,812497,1787279,912041,462399,1413676,0
2011-07-25,150014,396626,10894,1211264,28084,12659794,4288404,1601692,703245,338463,2298715,423443,747996,493126,4813799,74531,9033,3249714,1883254,3383157,806692,142022,22195,232076,97313,14268941,973790,564806,519142,194395,37183,968617,390108,6461825,29304475,869312,434191,500015,439388,4017305,726177,1151933,3969421,12481163,3641267,981486,976301,1171287,1838068,907232,534144,870952,0
2011-07-26,108435,233964,100,1344760,10707,12978814,3862168,935936,573996,274863,1549398,222664,844634,545725,3958485,204469,6262,2611413,1362258,2688912,918334,311153,38885,466263,228045,11768316,2012632,700541,296665,196757,75084,737448,224581,4966924,24547552,2087009,567054,249014,211452,3866625,819718,1734413,3253705,13558401,7147204,1712725,1412368,903170,2061703,1091922,609622,1264181,0
2011-07-27,93523,539188,750,1711965,85150,21727595,9317362,927111,2084228,154615,2583974,455896,1804374,1124610,8012533,104507,18957,5351254,3062294,3974032,1660466,1613093,36146,670531,228801,20531109,3053594,852115,763582,191846,162504,1579400,1392366,9764923,51722673,2889413,863960,378421,301780,4413505,1848864,4481619,4898256,29098258,9338481,2976656,1497287,2400011,3113293,1924414,690306,2805991,0
2011-07-28,140586,226702,1600,1520933,36611,15300164,5304537,795830,1309623,118872,2045149,279885,1501552,953069,5892838,35453,6806,4161401,3128338,2205766,967735,908222,381515,799893,318508,15776643,2710234,327745,226272,156891,28919,1349262,665968,6405720,39631184,1200884,615547,380703,389117,3487392,1003086,3294008,4228505,12303355,9044801,2020099,1374219,1432931,4052963,1296972,827993,809571,0
2011-07-29,370007,647171,420,2590719,101410,17135914,9986199,547350,1397738,485044,2722138,265959,2543575,761324,3295327,148345,2400,3594874,3277831,4596866,1412194,432213,169777,765695,376445,20105694,2315630,972206,493760,318921,70711,2092972,825787,5289012,66254029,2160437,1229724,418189,875581,10391536,851291,3134518,3760215,18643738,6764588,2421972,2971350,1858946,4548582,1825995,1200277,907092,0
2011-08-01,177823,698270,8720,2585589,46332,17933503,6855494,1902655,1485966,262118,3108262,1092223,1456562,1063076,5640977,182147,33679,5019907,2234136,3450641,969837,871521,51618,1128938,777000,20611436,2580494,476531,444724,667098,326537,2487482,1360024,5714407,62287734,2861110,600532,489433,1590262,4182033,878344,3464806,4388215,18655075,8475412,2679947,2495148,1381434,6127579,1951915,762906,1134869,0
2011-08-02,178493,430482,4895,2168404,63908,24072351,6668269,1424383,1646702,444286,4013997,401278,1542302,1012892,4792455,551239,16958,5108309,2335930,6408161,2128065,2786574,184254,1058994,576638,18151781,2595471,805154,607595,470918,104954,2175863,730573,5929630,68408133,2178827,943009,780602,512230,4266009,1260560,4124246,6419972,30094338,10301374,4011115,2567410,1479197,4177831,2748167,1293861,1532124,0
2011-08-03,263058,929801,1710,3672587,79469,23736857,9346438,1220358,1626437,860730,4844248,1052679,1827698,1508325,7364413,1808657,50930,5957115,2598974,6168064,1582675,2306208,133878,1097038,502726,22508065,3970301,835062,725661,589662,147830,2127624,1181657,10280261,77953786,3405907,1147223,744766,946081,11502917,1292163,4063867,8670737,27454779,15410796,4271760,2755028,2338762,4256191,2863389,1143217,1330670,0
